target_name,target_classification,is_background_or_calibration,instrument_name,observation_mode,filter_disperser,wavelength_min_um,wavelength_max_um,exposure_time_s,obs_start_utc,obs_end_utc,calib_level,proposal_id,proposal_type,proposal_pi,obs_title,ra_deg,dec_deg,release_date_utc,obs_id,obsid,product_uri,product_download_url
TOI-1416_BKG,Unidentified; Blank field,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,30.059,2025-02-17T23:38:00,2025-02-17T23:38:30,2,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,216.91337499999997,41.95044444444445,2026-02-18T02:58:46,jw04818006001_02101_00001-seg001_mirimage,242085031,mast:JWST/product/jw04818006001_02101_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818006001_02101_00001-seg001_mirimage_x1dints.fits
TOI-1442,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,11909.233,2025-02-23T05:13:43,2025-02-23T08:39:25,3,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,287.2929057950155,74.175515600423,2026-02-23T13:20:34,jw04818-o009_t005_miri_p750l-slitlessprism,243157681,mast:JWST/product/jw04818-o009_t005_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818-o009_t005_miri_p750l-slitlessprism_x1dints.fits
TOI-1442_BKG,Unidentified; Blank field,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,173.195,2025-02-23T08:54:32,2025-02-23T08:57:25,2,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,287.314625,74.17408333333334,2026-02-23T13:13:12,jw04818010001_02101_00001-seg001_mirimage,243157620,mast:JWST/product/jw04818010001_02101_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818010001_02101_00001-seg001_mirimage_x1dints.fits
TOI-1468,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,16299.532,2024-08-30T11:56:29,2024-08-30T17:19:11,3,3557,GO,"Madhusudhan, Nikku",A JWST Search for Missing Methane,16.653759026847357,19.224352690282977,2025-09-05T01:53:03,jw03557-o009_t005_miri_p750l-slitlessprism,229851771,mast:JWST/product/jw03557-o009_t005_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03557-o009_t005_miri_p750l-slitlessprism_x1dints.fits
TOI-1468,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,109.579,2024-08-30T17:45:22,2024-08-30T17:57:37,3,3557,GO,"Madhusudhan, Nikku",A JWST Search for Missing Methane,16.653759022768945,19.224352669887775,2025-08-30T22:25:01,jw03557-o016_t005_miri_p750l-slitlessprism,229832909,mast:JWST/product/jw03557-o016_t005_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03557-o016_t005_miri_p750l-slitlessprism_x1dints.fits
TOI-1807,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,13186.165,2025-02-22T09:33:19,2025-02-22T13:50:22,3,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,201.2821966719533,38.92229264441438,2026-02-22T21:36:59,jw04818-o015_t008_miri_p750l-slitlessprism,243157423,mast:JWST/product/jw04818-o015_t008_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818-o015_t008_miri_p750l-slitlessprism_x1dints.fits
TOI-1807_BKG,Unidentified; Blank field,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,25.287,2025-02-22T14:06:14,2025-02-22T14:06:39,2,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,201.27504166666665,38.91908333333333,2026-02-22T20:55:32,jw04818016001_02101_00001-seg001_mirimage,243157194,mast:JWST/product/jw04818016001_02101_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818016001_02101_00001-seg001_mirimage_x1dints.fits
TOI-1807b,Star; K stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,23603.285,2026-05-19T22:12:42,2026-05-20T18:51:51,3,8864,GO,"Dang, Lisa",Surveying Hellish Worlds: Lava Planets as Time Capsules of Thermal Evolution,201.28214166327584,38.92228326824025,2027-05-22T14:16:40,jw08864-o001_t001_miri_p750l-slitlessprism,395663195,mast:JWST/product/jw08864-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw08864-o001_t001_miri_p750l-slitlessprism_x1dints.fits
TOI-2260b,Star; G stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,20377.318,2026-06-09T04:03:08,2026-06-09T09:42:46,3,8864,GO,"Dang, Lisa",Surveying Hellish Worlds: Lava Planets as Time Capsules of Thermal Evolution,247.6668829926089,49.046976280309316,2027-06-12T19:49:12,jw08864-o002_t002_miri_p750l-slitlessprism,412581729,mast:JWST/product/jw08864-o002_t002_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw08864-o002_t002_miri_p750l-slitlessprism_x1dints.fits
TOI-270,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,15467.117,2024-07-26T00:54:03,2024-07-26T05:46:53,3,3557,GO,"Madhusudhan, Nikku",A JWST Search for Missing Methane,68.41642000507936,-51.95807262412145,2025-07-26T09:01:22,jw03557-o012_t007_miri_p750l-slitlessprism,224250413,mast:JWST/product/jw03557-o012_t007_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03557-o012_t007_miri_p750l-slitlessprism_x1dints.fits
TOI-270-BKG,Unidentified; Blank field,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,85.723,2024-07-26T06:18:10,2024-07-26T06:19:36,2,3557,GO,"Madhusudhan, Nikku",A JWST Search for Missing Methane,68.40291666666666,-51.95402777777781,2025-07-26T19:26:44,jw03557015001_03103_00001-seg001_mirimage,225984627,mast:JWST/product/jw03557015001_03103_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03557015001_03103_00001-seg001_mirimage_x1dints.fits
TOI-431,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,13454.625,2025-02-01T10:05:04,2025-02-01T13:59:05,3,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,83.26930050198239,-26.723468669407474,2026-02-01T16:56:43,jw04818-o019_t010_miri_p750l-slitlessprism,238239229,mast:JWST/product/jw04818-o019_t010_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818-o019_t010_miri_p750l-slitlessprism_x1dints.fits
TOI-431_BKG,Unidentified; Blank field,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,12.564,2025-02-01T14:14:27,2025-02-01T14:14:39,2,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,83.26091666666666,-26.718555555555554,2026-02-01T15:54:45,jw04818020001_02101_00001-seg001_mirimage,238240114,mast:JWST/product/jw04818020001_02101_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818020001_02101_00001-seg001_mirimage_x1dints.fits
TOI-431b,Star; K stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,16214.287,2026-03-07T17:58:56,2026-03-08T12:34:23,3,8864,GO,"Dang, Lisa",Surveying Hellish Worlds: Lava Planets as Time Capsules of Thermal Evolution,83.26930624395197,-26.72342287489122,2027-03-08T14:55:09,jw08864-o003_t003_miri_p750l-slitlessprism,378520892,mast:JWST/product/jw08864-o003_t003_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw08864-o003_t003_miri_p750l-slitlessprism_x1dints.fits
TOI-4481,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,12181.669,2025-06-06T02:52:43,2025-06-06T06:53:52,3,4931,GO,"Weiner Mansfield, Megan",Constraining the atmosphere of the terrestrial exoplanet TOI-4481b,311.2713784154284,44.50098389506802,2026-06-06T11:21:20,jw04931-o001_t001_miri_p750l-slitlessprism,349840500,mast:JWST/product/jw04931-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04931-o001_t001_miri_p750l-slitlessprism_x1dints.fits
TOI-4481,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,12181.669,2025-06-14T10:56:16,2025-06-14T14:58:22,3,4931,GO,"Weiner Mansfield, Megan",Constraining the atmosphere of the terrestrial exoplanet TOI-4481b,311.27138227338884,44.50098561334653,2026-06-14T21:16:08,jw04931-o003_t001_miri_p750l-slitlessprism,349840498,mast:JWST/product/jw04931-o003_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04931-o003_t001_miri_p750l-slitlessprism_x1dints.fits
TOI-4481,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,12181.669,2025-06-12T14:13:31,2025-06-12T18:30:43,3,4931,GO,"Weiner Mansfield, Megan",Constraining the atmosphere of the terrestrial exoplanet TOI-4481b,311.2713814160685,44.50098523150872,2026-06-13T09:09:45,jw04931-o005_t001_miri_p750l-slitlessprism,349840499,mast:JWST/product/jw04931-o005_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04931-o005_t001_miri_p750l-slitlessprism_x1dints.fits
TOI-4481-BKG,Star; Exoplanets,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,9.383,2025-06-06T07:10:37,2025-06-06T07:10:46,2,4931,GO,"Weiner Mansfield, Megan",Constraining the atmosphere of the terrestrial exoplanet TOI-4481b,311.2776317867938,44.50098391200693,2026-06-06T11:43:55,jw04931002001_02102_00001-seg001_mirimage,268602322,mast:JWST/product/jw04931002001_02102_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04931002001_02102_00001-seg001_mirimage_x1dints.fits
TOI-4481-BKG,Star; Exoplanets,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,9.383,2025-06-14T15:15:08,2025-06-14T15:15:18,2,4931,GO,"Weiner Mansfield, Megan",Constraining the atmosphere of the terrestrial exoplanet TOI-4481b,311.27763564476044,44.50098563028819,2026-06-14T21:01:48,jw04931004001_02102_00001-seg001_mirimage,277806896,mast:JWST/product/jw04931004001_02102_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04931004001_02102_00001-seg001_mirimage_x1dints.fits
TOI-4481-BKG,Star; Exoplanets,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,9.383,2025-06-12T18:47:26,2025-06-12T18:47:35,2,4931,GO,"Weiner Mansfield, Megan",Constraining the atmosphere of the terrestrial exoplanet TOI-4481b,311.27763478742395,44.500985248443214,2026-06-13T09:10:50,jw04931006001_02102_00001-seg001_mirimage,274862409,mast:JWST/product/jw04931006001_02102_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04931006001_02102_00001-seg001_mirimage_x1dints.fits
TOI-500,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,13129.388,2025-02-18T08:18:18,2025-02-18T12:13:50,3,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,106.55963749525714,-47.58820586605476,2026-02-18T13:15:32,jw04818-o007_t004_miri_p750l-slitlessprism,242085131,mast:JWST/product/jw04818-o007_t004_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818-o007_t004_miri_p750l-slitlessprism_x1dints.fits
TOI-500_BKG,Unidentified; Blank field,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,30.059,2025-02-18T12:29:25,2025-02-18T12:29:55,2,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,106.55395833333333,-47.57991666666669,2026-02-18T12:57:45,jw04818008001_02101_00001-seg001_mirimage,242085130,mast:JWST/product/jw04818008001_02101_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818008001_02101_00001-seg001_mirimage_x1dints.fits
TOI-561,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,14249.03,2025-04-14T09:06:55,2025-04-14T14:14:42,3,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,148.18485505554688,6.2159362591185054,2026-04-14T22:11:02,jw04818-o011_t006_miri_p750l-slitlessprism,253967913,mast:JWST/product/jw04818-o011_t006_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818-o011_t006_miri_p750l-slitlessprism_x1dints.fits
TOI-561_BKG,Unidentified; Blank field,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,52.324,2025-04-14T14:35:16,2025-04-14T14:36:08,2,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,148.187,6.224972222222222,2026-04-14T21:20:11,jw04818012001_02101_00001-seg001_mirimage,253967737,mast:JWST/product/jw04818012001_02101_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818012001_02101_00001-seg001_mirimage_x1dints.fits
TOI-674,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,11501.614,2026-06-04T06:47:04,2026-06-04T10:46:36,3,9095,GO,"Piaulet Ghorayeb, Caroline","Combining Emission and Transmission Spectroscopy to reveal Exo-Neptune Aerosols, Chemistry, and Formation",164.58593986417654,-36.85812139697077,2027-06-04T12:48:54,jw09095-o004_t001_miri_p750l-slitlessprism,406464022,mast:JWST/product/jw09095-o004_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw09095-o004_t001_miri_p750l-slitlessprism_x1dints.fits
TOI-674,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,11501.614,2026-06-14T04:31:26,2026-06-14T08:03:06,3,9095,GO,"Piaulet Ghorayeb, Caroline","Combining Emission and Transmission Spectroscopy to reveal Exo-Neptune Aerosols, Chemistry, and Formation",164.5859383300633,-36.85812142457978,2027-06-14T11:50:23,jw09095-o005_t001_miri_p750l-slitlessprism,414283076,mast:JWST/product/jw09095-o005_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw09095-o005_t001_miri_p750l-slitlessprism_x1dints.fits
TOI-674,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,11501.614,2026-06-30T00:30:08,2026-06-30T03:41:49,3,9095,GO,"Piaulet Ghorayeb, Caroline","Combining Emission and Transmission Spectroscopy to reveal Exo-Neptune Aerosols, Chemistry, and Formation",164.58593587544723,-36.8581214687548,2027-06-30T16:12:24,jw09095-o006_t001_miri_p750l-slitlessprism,422170109,mast:JWST/product/jw09095-o006_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw09095-o006_t001_miri_p750l-slitlessprism_x1dints.fits
TOI-674,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,11490.163,2026-01-06T23:21:22,2026-01-07T03:14:40,3,9095,GO,"Piaulet Ghorayeb, Caroline","Combining Emission and Transmission Spectroscopy to reveal Exo-Neptune Aerosols, Chemistry, and Formation",164.58596287849838,-36.85812098278856,2027-01-08T02:24:01,jw09095-o007_t001_miri_p750l-slitlessprism,374515300,mast:JWST/product/jw09095-o007_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw09095-o007_t001_miri_p750l-slitlessprism_x1dints.fits
V-V821-ARA,Star; Black holes; X-ray binary stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,7260.017,2022-09-10T01:11:51,2022-09-10T03:19:40,3,1586,GO,"Gandhi, Poshak",Black Hole Jet Launching Physics with MIRI,255.70575458333337,-48.78976666666665,2023-09-10T07:04:46,jw01586-o001_t001_miri_p750l-slitlessprism,92084370,mast:JWST/product/jw01586-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01586-o001_t001_miri_p750l-slitlessprism_x1dints.fits
V-V821-ARA,Star; Black holes; X-ray binary stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,7247.294,2024-03-10T06:29:10,2024-03-10T08:37:03,3,1586,GO,"Gandhi, Poshak",Black Hole Jet Launching Physics with MIRI,255.70575458333337,-48.78976666666665,2025-03-10T12:16:47,jw01586-o005_t001_miri_p750l-slitlessprism,212684322,mast:JWST/product/jw01586-o005_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01586-o005_t001_miri_p750l-slitlessprism_x1dints.fits
V-ZZ-Psc-background,Calibration; Telescope/sky background,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,34.83,2025-11-13T14:36:07,2025-11-13T14:36:42,2,9077,GO,"Cunningham, Tim",The iconic debris disk surrounding the white dwarf G29-38,352.19920833333333,5.248888888888889,2026-02-10T19:40:32,jw09077007001_02102_00001-seg001_mirimage,361460927,mast:JWST/product/jw09077007001_02102_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw09077007001_02102_00001-seg001_mirimage_x1dints.fits
WASP-107,Star; K dwarfs; K stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,29642.67,2023-01-19T17:29:13,2023-01-20T02:38:46,3,1280,GTO,"Lagage, Pierre-Olivier",MIRI Transiting Observation of WASP-107b,188.38624151567316,-10.146211473428881,2024-01-20T05:46:25,jw01280-o001_t001_miri_p750l-slitlessprism,110286741,mast:JWST/product/jw01280-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01280-o001_t001_miri_p750l-slitlessprism_x1dints.fits
WASP-121-background,Calibration; Telescope/sky background,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,213.591,2024-04-11T01:02:56,2024-04-11T01:06:30,2,2961,GO,"Molliere, Paul",Vaporized rocks: detecting silicate cloud precursors in ultra-hot Jupiters,107.64595833333334,-39.08013888888888,2025-04-11T07:19:25,jw02961002001_03102_00001-seg001_mirimage,213209541,mast:JWST/product/jw02961002001_03102_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw02961002001_03102_00001-seg001_mirimage_x1dints.fits
WASP-121B,Star; Exoplanet Systems,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,24701.298,2024-04-10T17:01:22,2024-04-11T00:38:06,3,2961,GO,"Molliere, Paul",Vaporized rocks: detecting silicate cloud precursors in ultra-hot Jupiters,107.60021951796435,-39.09720688473858,2025-04-11T08:19:14,jw02961-o001_t001_miri_p750l-slitlessprism,213209554,mast:JWST/product/jw02961-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw02961-o001_t001_miri_p750l-slitlessprism_x1dints.fits
WASP-127,Star; Exoplanet Systems,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,19291.711,2026-05-06T23:23:03,2026-05-07T11:00:20,3,9101,GO,"Radica, Michael",Unveiling the Nature of Super-Puffs: A Panchromatic Transmission Spectroscopy Survey,160.55882242285494,-3.834947382891974,2027-05-07T23:43:08,jw09101-o001_t001_miri_p750l-slitlessprism,390404384,mast:JWST/product/jw09101-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw09101-o001_t001_miri_p750l-slitlessprism_x1dints.fits
WASP-17,Star; Exoplanet Systems; F stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,17858.124,2023-03-12T23:25:06,2023-03-13T09:43:44,3,1353,GTO,"Lewis, Nikole",Transit and Eclipse Spectroscopy of a Hot Jupiter,239.96222790156838,-28.061814594629414,2024-03-13T23:50:59,jw01353-o005_t001_miri_p750l-slitlessprism,118405637,mast:JWST/product/jw01353-o005_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01353-o005_t001_miri_p750l-slitlessprism_x1dints.fits
WASP-17,Star; Exoplanet Systems; F stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,17858.124,2023-03-14T20:26:10,2023-03-15T06:33:06,3,1353,GTO,"Lewis, Nikole",Transit and Eclipse Spectroscopy of a Hot Jupiter,239.9622278882689,-28.06181460801867,2024-03-16T03:35:40,jw01353-o006_t001_miri_p750l-slitlessprism,118430309,mast:JWST/product/jw01353-o006_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01353-o006_t001_miri_p750l-slitlessprism_x1dints.fits
WASP-193,Star; Exoplanet Systems,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,19001.304,2026-02-14T04:48:34,2026-02-14T16:08:59,3,9101,GO,"Radica, Michael",Unveiling the Nature of Super-Puffs: A Panchromatic Transmission Spectroscopy Survey,164.34897315243907,-29.997119627529138,2027-02-16T06:27:30,jw09101-o002_t002_miri_p750l-slitlessprism,378223603,mast:JWST/product/jw09101-o002_t002_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw09101-o002_t002_miri_p750l-slitlessprism_x1dints.fits
WASP-39,Star; Exoplanet Systems; Exoplanets; G dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,28575.989,2023-02-14T14:30:19,2023-02-14T22:59:36,3,2783,DD,"Powell, Diana",MIRI LRS follow up on SO2 detection in WASP-39b,217.32660752449604,-3.4444990746551842,2023-02-15T02:59:17,jw02783-o001_t001_miri_p750l-slitlessprism,116665529,mast:JWST/product/jw02783-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw02783-o001_t001_miri_p750l-slitlessprism_x1dints.fits
WASP-39,Star; Exoplanet Systems; Exoplanets; G dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,160.471,2023-02-14T23:22:55,2023-02-14T23:25:35,2,2783,DD,"Powell, Diana",MIRI LRS follow up on SO2 detection in WASP-39b,217.32660752184862,-3.4444990745945345,2023-02-15T01:59:41,jw02783002001_03103_00001-seg001_mirimage,233595060,mast:JWST/product/jw02783002001_03103_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw02783002001_03103_00001-seg001_mirimage_x1dints.fits
WASP-43,Star; Exoplanet Systems,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,31756.948,2022-12-01T00:39:52,2022-12-02T03:23:36,3,1366,ERS,"Meech, Annabella",The Transiting Exoplanet Community Early Release Science Program,154.9080992962522,-9.80651995570517,2022-12-04T15:30:41,jw01366-o011_t002_miri_p750l-slitlessprism,102801533,mast:JWST/product/jw01366-o011_t002_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01366-o011_t002_miri_p750l-slitlessprism_x1dints.fits
WASP-69,Star; Exoplanet Systems; K dwarfs; K stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,22375.497,2023-05-02T22:21:46,2023-05-03T04:58:53,3,1177,GTO,"Greene, Thomas P.",MIRI observations of transiting exoplanets,315.0260398287919,-5.095061675342903,2024-05-04T07:37:05,jw01177-o003_t002_miri_p750l-slitlessprism,132341455,mast:JWST/product/jw01177-o003_t002_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01177-o003_t002_miri_p750l-slitlessprism_x1dints.fits
