set,target_name,instrument,provenance,filters_grating,observation_mode,exposure_time_s,proposal_id,proposal_pi,release_date,obs_id,obsid,calib_level,wavelength_region
JWST,HATS-72,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),16001.951,5924,"Sing, David K.",2025-06-16,jw05924010001_04101_00001-seg001_nrs2,278216037,2,INFRARED
JWST,HATS-72,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),16001.951,5924,"Sing, David K.",2025-06-16,jw05924010001_04101_00001-seg003_nrs2,278216030,2,INFRARED
JWST,HATS-72,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),16001.951,5924,"Sing, David K.",2025-06-16,jw05924010001_04101_00001-seg004_nrs2,278216036,2,INFRARED
JWST,HATS-72,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),16001.951,5924,"Sing, David K.",2025-06-16,jw05924010001_04101_00001-seg002_nrs2,278216039,2,INFRARED
JWST,WASP-19,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),12058.851,5924,"Sing, David K.",2025-03-22,jw05924-o012_t012_nirspec_clear-prism-s1600a1-sub512,252149407,3,INFRARED
JWST,WASP-19,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),12058.851,5924,"Sing, David K.",2025-03-22,jw05924012001_04101_00001-seg002_nrs2,251182636,2,INFRARED
JWST,WASP-19,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),12058.851,5924,"Sing, David K.",2025-03-22,jw05924012001_04101_00001-seg003_nrs2,251182704,2,INFRARED
JWST,WASP-19,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),12058.851,5924,"Sing, David K.",2025-03-22,jw05924012001_04101_00001-seg001_nrs2,251182721,2,INFRARED
JWST,BD+40-2790,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),17887.859,5959,"Feinstein, Adina",2025-03-18,jw05959-o009_t003_nirspec_f290lp-g395h-s1600a1-sub1024b,250922059,3,INFRARED
JWST,BD+40-2790,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),20557.223,5959,"Feinstein, Adina",2025-01-28,jw05959-o011_t003_nirspec_f290lp-g395h-s1600a1-sub1024b,238237628,3,INFRARED
JWST,BD+40-2790,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),17887.859,5959,"Feinstein, Adina",2025-07-13,jw05959-o013_t003_nirspec_f290lp-g395h-s1600a1-sub1024b,298492745,3,INFRARED
JWST,CD-38-1467-copy,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),20024.4,5959,"Feinstein, Adina",2024-10-07,jw05959-o015_t007_nirspec_f290lp-g395h-s1600a1-sub2048,233602612,3,INFRARED
JWST,TOI-849,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),18782.346,5967,"Roy, Pierre-Alexis",2026-08-14,jw05967-o003_t001_nirspec_f290lp-g395m-s1600a1-sub2048,304644749,3,INFRARED
JWST,V-V1298-Tau,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),31537.528,5959,"Feinstein, Adina",2025-02-24,jw05959-o016_t001_nirspec_f290lp-g395h-s1600a1-sub2048,243254078,3,INFRARED
JWST,TOI-849,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),18782.346,5967,"Roy, Pierre-Alexis",2026-08-14,jw05967003001_03101_00001-seg001_nrs2,304606617,2,INFRARED
JWST,TOI-849,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),18782.346,5967,"Roy, Pierre-Alexis",2026-08-14,jw05967003001_03101_00001-seg002_nrs2,304606635,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),24956.756,6456,"Allen, Natalie",2024-07-06,jw06456-o001_t001_nirspec_clear-prism-s1600a1-sub512,233637993,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11115.764,6456,"Allen, Natalie",2025-06-18,jw06456-o002_t001_nirspec_clear-prism-s1600a1-sub512,278748261,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),20897.184,6456,"Allen, Natalie",2024-07-12,jw06456-o003_t001_nirspec_clear-prism-s1600a1-sub512,233637779,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11115.764,6456,"Allen, Natalie",2025-06-18,jw06456002001_04101_00001-seg001_nrs2,278748176,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),24956.756,6456,"Allen, Natalie",2024-07-06,jw06456001001_04101_00001-seg002_nrs2,218207135,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11115.764,6456,"Allen, Natalie",2025-06-18,jw06456002001_04101_00001-seg002_nrs2,278748179,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),24956.756,6456,"Allen, Natalie",2024-07-05,jw06456001001_04101_00001-seg004_nrs2,218207090,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),24956.756,6456,"Allen, Natalie",2024-07-06,jw06456001001_04101_00001-seg003_nrs2,218207176,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),24956.756,6456,"Allen, Natalie",2024-07-06,jw06456001001_04101_00001-seg001_nrs2,218206951,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),19042.672,6456,"Allen, Natalie",2025-06-06,jw06456-o004_t001_nirspec_clear-prism-s1600a1-sub512,268647667,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),20897.184,6456,"Allen, Natalie",2024-07-11,jw06456003001_04101_00001-seg004_nrs2,219393014,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),20897.184,6456,"Allen, Natalie",2024-07-12,jw06456003001_04101_00001-seg001_nrs2,219393597,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),20897.184,6456,"Allen, Natalie",2024-07-12,jw06456003001_04101_00001-seg002_nrs2,219393487,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),20897.184,6456,"Allen, Natalie",2024-07-12,jw06456003001_04101_00001-seg003_nrs2,219393714,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),15039.64,6456,"Allen, Natalie",2025-06-12,jw06456-o005_t001_nirspec_clear-prism-s1600a1-sub512,272025849,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),19042.672,6456,"Allen, Natalie",2025-06-06,jw06456004001_04101_00001-seg003_nrs2,268601076,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),19042.672,6456,"Allen, Natalie",2025-06-06,jw06456004001_04101_00001-seg002_nrs2,268601077,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),19042.672,6456,"Allen, Natalie",2025-06-06,jw06456004001_04101_00001-seg001_nrs2,268601078,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),15039.64,6456,"Allen, Natalie",2025-06-12,jw06456005001_04101_00001-seg002_nrs2,271299725,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),26426.796,6456,"Allen, Natalie",2024-12-12,jw06456015001_04101_00001-seg003_nrs2,233432294,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),26426.796,6456,"Allen, Natalie",2024-12-12,jw06456015001_04101_00001-seg001_nrs2,233432329,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),15039.64,6456,"Allen, Natalie",2025-06-12,jw06456005001_04101_00001-seg003_nrs2,271299774,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),15039.64,6456,"Allen, Natalie",2025-06-12,jw06456005001_04101_00001-seg001_nrs2,271300017,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),26426.796,6456,"Allen, Natalie",2024-12-12,jw06456015001_04101_00001-seg004_nrs2,233432469,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),26426.796,6456,"Allen, Natalie",2024-12-12,jw06456015001_04101_00001-seg002_nrs2,233432547,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),26426.796,6456,"Allen, Natalie",2024-12-12,jw06456-o015_t001_nirspec_clear-prism-s1600a1-sub512,233498454,3,INFRARED
JWST,CD-38-1467-copy,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),24498.32,5959,"Feinstein, Adina",2024-11-28,jw05959-o007_t007_nirspec_f290lp-g395h-s1600a1-sub2048,233637670,3,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-28,jw06491-o001_t001_nirspec_clear-prism-s1600a1-sub512,349841413,3,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04103_00001-seg002_nrs2,232624040,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04101_00001-seg002_nrs2,232624026,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04102_00001-seg002_nrs2,232624029,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04103_00001-seg004_nrs2,232624037,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04101_00001-seg004_nrs2,232624034,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04103_00001-seg001_nrs2,232624038,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04103_00001-seg003_nrs2,232624049,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04106_00001-seg003_nrs2,232624039,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04105_00001-seg003_nrs2,232624041,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04106_00001-seg004_nrs2,232624042,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04105_00001-seg004_nrs2,232624043,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-28,jw06491001001_04104_00001-seg001_nrs2,232624657,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04106_00001-seg002_nrs2,232624047,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04102_00001-seg003_nrs2,232624021,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-28,jw06491001001_04104_00001-seg003_nrs2,232624659,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04101_00001-seg003_nrs2,232624033,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04105_00001-seg001_nrs2,232624045,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04105_00001-seg002_nrs2,232624044,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04101_00001-seg001_nrs2,232624028,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04104_00001-seg004_nrs2,232624660,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04106_00001-seg001_nrs2,232624048,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04102_00001-seg004_nrs2,232624022,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-28,jw06491001001_04104_00001-seg002_nrs2,232624662,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),30352.481,6491,"Cassese, Ben",2025-10-27,jw06491001001_04102_00001-seg001_nrs2,232624032,2,INFRARED
JWST,LHS-1140,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),15759.744,7073,"Lustig-Yaeger, Jacob",2025-07-17,jw07073-o024_t002_nirspec_f290lp-g395m-s1600a1-sub2048,298684835,3,INFRARED
JWST,LHS-1140,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),15759.744,7073,"Lustig-Yaeger, Jacob",2025-07-17,jw07073024001_04102_00001-seg002_nrs2,298684772,2,INFRARED
JWST,LHS-1140,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),15759.744,7073,"Lustig-Yaeger, Jacob",2025-07-17,jw07073024001_04102_00001-seg001_nrs2,298684784,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-08-18,jw07073-o044_t004_nirspec_clear-prism-s1600a1-sub512,307138484,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-08-24,jw07073-o045_t004_nirspec_clear-prism-s1600a1-sub512,312068266,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-08-18,jw07073044001_04101_00001-seg002_nrs2,306867920,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-08-18,jw07073044001_04101_00001-seg001_nrs2,306867921,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-08-12,jw07073-o047_t004_nirspec_clear-prism-s1600a1-sub512,303220642,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-08-24,jw07073045001_04101_00001-seg002_nrs2,311744810,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-08-24,jw07073045001_04101_00001-seg001_nrs2,311744920,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-08-20,jw07073-o051_t004_nirspec_clear-prism-s1600a1-sub512,309003732,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-08-12,jw07073047001_04101_00001-seg001_nrs2,303220494,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11364.54,7073,"Lustig-Yaeger, Jacob",2025-08-12,jw07073047001_04101_00001-seg002_nrs2,303220495,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-08-20,jw07073051001_04101_00001-seg001_nrs2,308692566,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-08-20,jw07073051001_04101_00001-seg002_nrs2,308692567,2,INFRARED
JWST,BD+16-3058,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),73873.8,8877,"Wallack, Nicole L.",2026-08-15,jw08877-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048,306629638,3,INFRARED
JWST,K2-384,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),6980.12,9436,"Krishnamurthy, Vigneshwaran",2025-07-11,jw09436002001_03101_00001-seg001_nrs2,298432385,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),13241.668,9256,"Allen, Natalie",2025-06-30,jw09256-o006_t001_nirspec_clear-prism-s1600a1-sub512,295129097,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),13241.668,9256,"Allen, Natalie",2025-06-30,jw09256006001_04101_00001-seg001_nrs2,295128974,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),13241.668,9256,"Allen, Natalie",2025-06-30,jw09256006001_04101_00001-seg002_nrs2,295128976,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),21225.116,9256,"Allen, Natalie",2025-07-12,jw09256-o008_t001_nirspec_clear-prism-s1600a1-sub512,298436661,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),25250.764,9256,"Allen, Natalie",2025-07-18,jw09256-o009_t001_nirspec_clear-prism-s1600a1-sub512,298686669,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),21225.116,9256,"Allen, Natalie",2025-07-12,jw09256008001_04101_00001-seg002_nrs2,298436539,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),21225.116,9256,"Allen, Natalie",2025-07-12,jw09256008001_04101_00001-seg004_nrs2,298436536,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),21225.116,9256,"Allen, Natalie",2025-07-12,jw09256008001_04101_00001-seg003_nrs2,298436541,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),21225.116,9256,"Allen, Natalie",2025-07-12,jw09256008001_04101_00001-seg001_nrs2,298436540,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),25250.764,9256,"Allen, Natalie",2025-07-18,jw09256009001_04101_00001-seg001_nrs2,298685581,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),25250.764,9256,"Allen, Natalie",2025-07-18,jw09256009001_04101_00001-seg003_nrs2,298685582,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),25250.764,9256,"Allen, Natalie",2025-07-18,jw09256009001_04101_00001-seg004_nrs2,298685571,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),25250.764,9256,"Allen, Natalie",2025-07-18,jw09256009001_04101_00001-seg002_nrs2,298685584,2,INFRARED
JWST,K2-384,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),28280.28,9436,"Krishnamurthy, Vigneshwaran",2025-07-11,jw09436-o001_t001_nirspec_clear-prism-s1600a1-sub512s,298437289,3,INFRARED
JWST,K2-384,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),28280.28,9436,"Krishnamurthy, Vigneshwaran",2025-07-11,jw09436001001_04101_00001-seg004_nrs2,298432379,2,INFRARED
JWST,K2-384,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),28280.28,9436,"Krishnamurthy, Vigneshwaran",2025-07-11,jw09436001001_04101_00001-seg001_nrs2,298432383,2,INFRARED
JWST,K2-384,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),28280.28,9436,"Krishnamurthy, Vigneshwaran",2025-07-11,jw09436001001_04101_00001-seg002_nrs2,298432381,2,INFRARED
JWST,K2-384,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),28280.28,9436,"Krishnamurthy, Vigneshwaran",2025-07-11,jw09436001001_04101_00001-seg003_nrs2,298432382,2,INFRARED
JWST,HAT-P-13,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),23942.688,8233,"Miguel, Yamila",2027-03-29,jw08233-o002_t001_nirspec_f290lp-g395m-s1600a1-sub2048,381190519,3,INFRARED
JWST,HAT-P-13,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),23942.688,8233,"Miguel, Yamila",2027-03-29,jw08233002001_03101_00001-seg001_nrs2,381190508,2,INFRARED
JWST,HAT-P-13,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),23942.688,8233,"Miguel, Yamila",2027-03-29,jw08233002001_03101_00001-seg003_nrs2,381190510,2,INFRARED
JWST,HAT-P-13,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),23942.688,8233,"Miguel, Yamila",2027-03-29,jw08233002001_03101_00001-seg002_nrs2,381190512,2,INFRARED
JWST,2M1126-50,NIRSPEC/SLIT,CALJWST,F170LP;G235H,NIRSpec BOTS (Bright Object Time Series),22759.264,8846,"Fuda, Nguyen",2027-04-03,jw08846-o003_t003_nirspec_f170lp-g235h-s1600a1-sub2048,383056787,3,INFRARED
JWST,TOI-1130,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),6133.6,3385,"Huang, Chelsea",2026-04-05,jw03385-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048,253829766,3,INFRARED
JWST,2M1126-50,NIRSPEC/SLIT,CALJWST,F170LP;G235H,NIRSpec BOTS (Bright Object Time Series),22759.264,8846,"Fuda, Nguyen",2027-04-06,jw08846-o006_t003_nirspec_f170lp-g235h-s1600a1-sub2048,384501837,3,INFRARED
