set,file_name,product_type,product_subgroup,calib_level,size_bytes,data_uri,parent_obsid
JWST,jw01539-o167_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,948,mast:JWST/product/jw01539-o167_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,118447322
JWST,jw01539-o167_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw01539-o167_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,118447322
JWST,jw01539047001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw01539047001_03101_00001-seg001_nis_x1dints.fits,126571604
JWST,jw01539-o047_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,946,mast:JWST/product/jw01539-o047_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,126571604
JWST,jw01539-o047_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw01539-o047_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,126571604
JWST,jw01539052001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw01539052001_03101_00001-seg001_nis_x1dints.fits,132431300
JWST,jw01539-o052_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,940,mast:JWST/product/jw01539-o052_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,132431300
JWST,jw01539-o052_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw01539-o052_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,132431300
JWST,jw01539057001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw01539057001_03101_00001-seg001_nis_x1dints.fits,140287454
JWST,jw01539-o057_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,942,mast:JWST/product/jw01539-o057_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,140287454
JWST,jw01539-o057_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw01539-o057_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,140287454
JWST,jw01539062001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw01539062001_03101_00001-seg001_nis_x1dints.fits,150336081
JWST,jw01539-o062_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,943,mast:JWST/product/jw01539-o062_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,150336081
JWST,jw01539-o062_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw01539-o062_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,150336081
JWST,jw01201102001_04101_00001-seg002_nis_x1dints.fits,SCIENCE,X1DINTS,2,42301440,mast:JWST/product/jw01201102001_04101_00001-seg002_nis_x1dints.fits,150338613
JWST,jw01201102001_04101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,43007040,mast:JWST/product/jw01201102001_04101_00001-seg001_nis_x1dints.fits,150338613
JWST,jw01201-o102_t012_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,11680,mast:JWST/product/jw01201-o102_t012_niriss_clear-gr700xd-substrip256_whtlt.ecsv,150338613
JWST,jw01201-o102_t012_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,84781440,mast:JWST/product/jw01201-o102_t012_niriss_clear-gr700xd-substrip256_x1dints.fits,150338613
JWST,jw04499004001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499004001_03101_00001-seg001_nis_x1dints.fits,150341233
JWST,jw04499-o004_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,947,mast:JWST/product/jw04499-o004_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,150341233
JWST,jw04499-o004_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o004_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,150341233
JWST,jw04499011001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499011001_03101_00001-seg001_nis_x1dints.fits,212564368
JWST,jw04498024001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,7133760,mast:JWST/product/jw04498024001_03101_00001-seg001_nis_x1dints.fits,169675205
JWST,jw04498-o024_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,1495,mast:JWST/product/jw04498-o024_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,169675205
JWST,jw04498-o024_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,7151040,mast:JWST/product/jw04498-o024_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,169675205
JWST,jw04499018001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499018001_03101_00001-seg001_nis_x1dints.fits,173923677
JWST,jw04499-o018_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,948,mast:JWST/product/jw04499-o018_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,173923677
JWST,jw04499-o018_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o018_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,173923677
JWST,jw04499025001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499025001_03101_00001-seg001_nis_x1dints.fits,212564406
JWST,jw02113001001_02101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,1040342400,mast:JWST/product/jw02113001001_02101_00001-seg001_nis_x1dints.fits,178895197
JWST,jw02113002001_02101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,1040342400,mast:JWST/product/jw02113002001_02101_00001-seg001_nis_x1dints.fits,178895222
JWST,jw02113003001_02101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,1040342400,mast:JWST/product/jw02113003001_02101_00001-seg001_nis_x1dints.fits,178895241
JWST,jw02113004001_02101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,1040342400,mast:JWST/product/jw02113004001_02101_00001-seg001_nis_x1dints.fits,178895849
JWST,jw01536074001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,7130880,mast:JWST/product/jw01536074001_03101_00001-seg001_nis_x1dints.fits,180189752
JWST,jw01536-o074_t014_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,1489,mast:JWST/product/jw01536-o074_t014_niriss_clear-gr700xd-substrip256_whtlt.ecsv,180189752
JWST,jw01536-o074_t014_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,7151040,mast:JWST/product/jw01536-o074_t014_niriss_clear-gr700xd-substrip256_x1dints.fits,180189752
JWST,jw04499032001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499032001_03101_00001-seg001_nis_x1dints.fits,201491930
JWST,jw04499-o032_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,946,mast:JWST/product/jw04499-o032_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,201491930
JWST,jw04499-o032_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o032_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,201491930
JWST,jw04499039001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499039001_03101_00001-seg001_nis_x1dints.fits,210537150
JWST,jw04499-o039_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,948,mast:JWST/product/jw04499-o039_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,210537150
JWST,jw04499-o039_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o039_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,210537150
JWST,jw04499-o011_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,946,mast:JWST/product/jw04499-o011_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,212564368
JWST,jw04499-o011_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o011_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,212564368
JWST,jw04499-o025_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,947,mast:JWST/product/jw04499-o025_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,212564406
JWST,jw04499-o025_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o025_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,212564406
JWST,jw04499046001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499046001_03101_00001-seg001_nis_x1dints.fits,212634634
JWST,jw04499-o046_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,946,mast:JWST/product/jw04499-o046_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,212634634
JWST,jw04499-o046_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o046_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,212634634
JWST,jw01536-o073_t008_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,1224,mast:JWST/product/jw01536-o073_t008_niriss_clear-gr700xd-substrip256_whtlt.ecsv,213021409
JWST,jw01536-o073_t008_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,5045760,mast:JWST/product/jw01536-o073_t008_niriss_clear-gr700xd-substrip256_x1dints.fits,213021409
JWST,jw01536-o072_t006_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,2057,mast:JWST/product/jw01536-o072_t006_niriss_clear-gr700xd-substrip256_whtlt.ecsv,213021410
JWST,jw01536-o072_t006_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,11373120,mast:JWST/product/jw01536-o072_t006_niriss_clear-gr700xd-substrip256_x1dints.fits,213021410
JWST,jw04499053001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499053001_03101_00001-seg001_nis_x1dints.fits,213028379
JWST,jw04499-o053_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,948,mast:JWST/product/jw04499-o053_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,213028379
JWST,jw04499-o053_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o053_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,213028379
JWST,jw04499060001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499060001_03101_00001-seg001_nis_x1dints.fits,213889707
JWST,jw04499-o060_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,945,mast:JWST/product/jw04499-o060_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,213889707
JWST,jw04499-o060_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o060_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,213889707
JWST,jw04499-o067_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,945,mast:JWST/product/jw04499-o067_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,215440048
JWST,jw04499-o067_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o067_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,215440048
JWST,jw04499067001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499067001_03101_00001-seg001_nis_x1dints.fits,215440048
JWST,jw04499074001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw04499074001_03101_00001-seg001_nis_x1dints.fits,216690431
JWST,jw04499-o074_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,949,mast:JWST/product/jw04499-o074_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,216690431
JWST,jw04499-o074_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw04499-o074_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,216690431
JWST,jw06607-o005_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,945,mast:JWST/product/jw06607-o005_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,224911367
JWST,jw06607-o005_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw06607-o005_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,224911367
JWST,jw06607005001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw06607005001_03101_00001-seg001_nis_x1dints.fits,224911367
JWST,jw06606024001_03102_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,7139520,mast:JWST/product/jw06606024001_03102_00001-seg001_nis_x1dints.fits,226985615
JWST,jw06606-o024_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,1494,mast:JWST/product/jw06606-o024_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,226985615
JWST,jw06606-o024_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,7156800,mast:JWST/product/jw06606-o024_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,226985615
JWST,jw06607-o115_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,941,mast:JWST/product/jw06607-o115_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,230167191
JWST,jw06607-o115_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw06607-o115_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,230167191
JWST,jw06607115001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw06607115001_03101_00001-seg001_nis_x1dints.fits,230167191
JWST,jw06607-o112_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,942,mast:JWST/product/jw06607-o112_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,235268759
JWST,jw06607-o112_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw06607-o112_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,235268759
JWST,jw06607112001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw06607112001_03101_00001-seg001_nis_x1dints.fits,235268759
JWST,jw06607114001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw06607114001_03101_00001-seg001_nis_x1dints.fits,252782523
JWST,jw06607-o114_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,946,mast:JWST/product/jw06607-o114_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,252782523
JWST,jw06607-o114_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw06607-o114_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,252782523
JWST,jw06607113001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,2914560,mast:JWST/product/jw06607113001_03101_00001-seg001_nis_x1dints.fits,262848547
JWST,jw06607-o113_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,949,mast:JWST/product/jw06607-o113_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,262848547
JWST,jw06607-o113_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,2931840,mast:JWST/product/jw06607-o113_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,262848547
JWST,jw06606042001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,797760,mast:JWST/product/jw06606042001_03101_00001-seg001_nis_x1dints.fits,266381862
JWST,jw07615021001_03102_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,7133760,mast:JWST/product/jw07615021001_03102_00001-seg001_nis_x1dints.fits,303219426
JWST,jw07615021001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,797760,mast:JWST/product/jw07615021001_03101_00001-seg001_nis_x1dints.fits,303219363
JWST,jw07615-o021_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,1504,mast:JWST/product/jw07615-o021_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,303219426
JWST,jw07615-o021_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,7151040,mast:JWST/product/jw07615-o021_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,303219426
JWST,jw07068002001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,797760,mast:JWST/product/jw07068002001_03101_00001-seg001_nis_x1dints.fits,335061189
JWST,jw07068005001_03102_00001-seg002_nis_x1dints.fits,SCIENCE,X1DINTS,2,111216960,mast:JWST/product/jw07068005001_03102_00001-seg002_nis_x1dints.fits,339022788
JWST,jw07068005001_03102_00001-seg003_nis_x1dints.fits,SCIENCE,X1DINTS,2,111216960,mast:JWST/product/jw07068005001_03102_00001-seg003_nis_x1dints.fits,339022788
JWST,jw07068005001_03102_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,111919680,mast:JWST/product/jw07068005001_03102_00001-seg001_nis_x1dints.fits,339022788
JWST,jw07068005001_03102_00001-seg004_nis_x1dints.fits,SCIENCE,X1DINTS,2,111216960,mast:JWST/product/jw07068005001_03102_00001-seg004_nis_x1dints.fits,339022788
JWST,jw07068005001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,797760,mast:JWST/product/jw07068005001_03101_00001-seg001_nis_x1dints.fits,337737371
JWST,jw07068001001_03101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,797760,mast:JWST/product/jw07068001001_03101_00001-seg001_nis_x1dints.fits,338853793
JWST,jw07068-o005_t005_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,58259,mast:JWST/product/jw07068-o005_t005_niriss_clear-gr700xd-substrip256_whtlt.ecsv,339022788
JWST,jw07068-o005_t005_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,441642240,mast:JWST/product/jw07068-o005_t005_niriss_clear-gr700xd-substrip256_x1dints.fits,339022788
JWST,jw07068001001_03102_00001-seg002_nis_x1dints.fits,SCIENCE,X1DINTS,2,122469120,mast:JWST/product/jw07068001001_03102_00001-seg002_nis_x1dints.fits,339241185
JWST,jw07068001001_03102_00001-seg003_nis_x1dints.fits,SCIENCE,X1DINTS,2,122469120,mast:JWST/product/jw07068001001_03102_00001-seg003_nis_x1dints.fits,339241185
JWST,jw07068001001_03102_00001-seg004_nis_x1dints.fits,SCIENCE,X1DINTS,2,122469120,mast:JWST/product/jw07068001001_03102_00001-seg004_nis_x1dints.fits,339241185
JWST,jw07068001001_03102_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,123171840,mast:JWST/product/jw07068001001_03102_00001-seg001_nis_x1dints.fits,339241185
JWST,jw05959002001_04101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,619200,mast:JWST/product/jw05959002001_04101_00001-seg001_nis_x1dints.fits,339240807
JWST,jw07068-o001_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,64605,mast:JWST/product/jw07068-o001_t001_niriss_clear-gr700xd-substrip256_whtlt.ecsv,339241185
JWST,jw07068-o001_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,486262080,mast:JWST/product/jw07068-o001_t001_niriss_clear-gr700xd-substrip256_x1dints.fits,339241185
JWST,jw05959002001_04102_00001-seg002_nis_x1dints.fits,SCIENCE,X1DINTS,2,234005760,mast:JWST/product/jw05959002001_04102_00001-seg002_nis_x1dints.fits,348349111
JWST,jw05959002001_04102_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,234005760,mast:JWST/product/jw05959002001_04102_00001-seg001_nis_x1dints.fits,348349111
JWST,jw05959002001_04102_00001-seg004_nis_x1dints.fits,SCIENCE,X1DINTS,2,232390080,mast:JWST/product/jw05959002001_04102_00001-seg004_nis_x1dints.fits,348349111
JWST,jw05959002001_04102_00001-seg005_nis_x1dints.fits,SCIENCE,X1DINTS,2,232390080,mast:JWST/product/jw05959002001_04102_00001-seg005_nis_x1dints.fits,348349111
JWST,jw05959002001_04102_00001-seg006_nis_x1dints.fits,SCIENCE,X1DINTS,2,232390080,mast:JWST/product/jw05959002001_04102_00001-seg006_nis_x1dints.fits,348349111
JWST,jw05959002001_04102_00001-seg003_nis_x1dints.fits,SCIENCE,X1DINTS,2,232390080,mast:JWST/product/jw05959002001_04102_00001-seg003_nis_x1dints.fits,348349111
JWST,jw07068002001_03102_00001-seg003_nis_x1dints.fits,SCIENCE,X1DINTS,2,121766400,mast:JWST/product/jw07068002001_03102_00001-seg003_nis_x1dints.fits,346331267
JWST,jw07068002001_03102_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,121766400,mast:JWST/product/jw07068002001_03102_00001-seg001_nis_x1dints.fits,346331267
JWST,jw07068002001_03102_00001-seg002_nis_x1dints.fits,SCIENCE,X1DINTS,2,121769280,mast:JWST/product/jw07068002001_03102_00001-seg002_nis_x1dints.fits,346331267
JWST,jw07068002001_03102_00001-seg009_nis_x1dints.fits,SCIENCE,X1DINTS,2,121063680,mast:JWST/product/jw07068002001_03102_00001-seg009_nis_x1dints.fits,346331267
JWST,jw07068002001_03102_00001-seg005_nis_x1dints.fits,SCIENCE,X1DINTS,2,121766400,mast:JWST/product/jw07068002001_03102_00001-seg005_nis_x1dints.fits,346331267
JWST,jw07068002001_03102_00001-seg006_nis_x1dints.fits,SCIENCE,X1DINTS,2,121063680,mast:JWST/product/jw07068002001_03102_00001-seg006_nis_x1dints.fits,346331267
JWST,jw07068002001_03102_00001-seg007_nis_x1dints.fits,SCIENCE,X1DINTS,2,121063680,mast:JWST/product/jw07068002001_03102_00001-seg007_nis_x1dints.fits,346331267
JWST,jw07068002001_03102_00001-seg008_nis_x1dints.fits,SCIENCE,X1DINTS,2,121063680,mast:JWST/product/jw07068002001_03102_00001-seg008_nis_x1dints.fits,346331267
JWST,jw07068002001_03102_00001-seg004_nis_x1dints.fits,SCIENCE,X1DINTS,2,121769280,mast:JWST/product/jw07068002001_03102_00001-seg004_nis_x1dints.fits,346331267
JWST,jw07068-o002_t002_niriss_clear-gr700xd-substrip256_whtlt.ecsv,SCIENCE,WHTLT,3,141545,mast:JWST/product/jw07068-o002_t002_niriss_clear-gr700xd-substrip256_whtlt.ecsv,346331267
JWST,jw07068-o002_t002_niriss_clear-gr700xd-substrip256_x1dints.fits,SCIENCE,X1DINTS,3,1081656000,mast:JWST/product/jw07068-o002_t002_niriss_clear-gr700xd-substrip256_x1dints.fits,346331267
JWST,jw05959017001_04101_00001-seg001_nis_x1dints.fits,SCIENCE,X1DINTS,2,619200,mast:JWST/product/jw05959017001_04101_00001-seg001_nis_x1dints.fits,346914773
JWST,jw05959017001_04102_00001-seg002_nis_x1dints.fits,SCIENCE,X1DINTS,2,266806080,mast:JWST/product/jw05959017001_04102_00001-seg002_nis_x1dints.fits,349728682
JWST,jw05959017001_04102_00001-seg005_nis_x1dints.fits,SCIENCE,X1DINTS,2,266806080,mast:JWST/product/jw05959017001_04102_00001-seg005_nis_x1dints.fits,349728682
JWST,jw05959017001_04102_00001-seg003_nis_x1dints.fits,SCIENCE,X1DINTS,2,266806080,mast:JWST/product/jw05959017001_04102_00001-seg003_nis_x1dints.fits,349728682
